ID,OBJECTID,SPAD_ID,STREETID,TAX_ID,PRINTKEY,LONGNAME,FIPMCD,FIPPLC,ST_NUMBER,ST_NAME,LU_CODE,Assets_within_Comm_Co_CODEA,Assets_within_Comm_Co_CODEB,Assets_within_Comm_Co_CombinedCode,CombinedCodeNumber,PRE,NAME,TYPE,SUFFIX,MCDNAME,ZIPCODE,NEWADD,LASTEDIT,GRP_NAME,SUITE,APT_ID,UNITS,NOTES,alias1,alias2,alias3,CNTY,AG1,AG2,AG3,FCODE,MUN,LOC_FLD2,Lon,Lat,Corridor,CODEAB_CODEA,CODEAB_CODEB,ENTITY,CODEAB_CombinedCode,Entity2,Entity_Category,GeneralCategories
868,11990,12006,12581075,3.115E+25,024.-16-04.0,EASTWOOD GUESTHOUSE II,73000,73000,2728,JAMES ST,411,411,0,41100,41100,,JAMES,ST,,SYRACUSE CITY,13206,10/29/2005,10/29/2005,,,,32,,,,,67,,,,GIS,SYR,,-76.1079,43.0686,Eastwood James,411,0,APARTMENTS,41100,Apartments,Residential,Residential
875,12002,12015,12581109,3.115E+25,024.-08-15.0,BARBARA JEAN ARMS,73000,73000,100,RIGI AVE,411,411,0,41100,41100,,RIGI,AVE,,SYRACUSE CITY,13206,10/29/2005,10/2/2012,,,,34,Former Rex Arms,,,,67,,,,GIS,SYR,,-76.104,43.0693,Eastwood James,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1018,93421,1520470,12580291,3.115E+25,010.-05-06.0,,73000,73000,1831,GRANT BLVD,411,411,0,41100,41100,,GRANT,BLVD,,SYRACUSE CITY,13208,4/28/2010,,,,,5,,,,,67,,,,GIS,SYR,,-76.1408,43.0721,Grant Butternut Cir,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1038,95037,1518563,12580307,3.115E+25,011.-09-14.0,,73000,73000,309,WADSWORTH ST,411,411,0,41100,41100,,WADSWORTH,ST,,SYRACUSE CITY,13208,4/13/2010,,,,,2,,,,,67,,,,GIS,SYR,,-76.1393,43.0727,Grant Butternut Cir,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1039,95038,1518564,12580307,3.115E+25,011.-09-14.0,,73000,73000,307,WADSWORTH ST,411,411,0,41100,41100,,WADSWORTH,ST,,SYRACUSE CITY,13208,4/13/2010,,,,,2,,,,,67,,,,GIS,SYR,,-76.1393,43.0726,Grant Butternut Cir,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1041,98631,1504270,12578187,3.115E+25,047.-07-06.0,,73000,73000,312,WESTCOTT ST,411,411,0,41100,41100,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/7/2008,,,,,6,,,,,67,,,,GIS,SYR,,-76.1199,43.0449,Westcott,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1043,98633,1504272,12578187,3.115E+25,047.-07-09.0,,73000,73000,318,WESTCOTT ST,411,411,0,41100,41100,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/7/2008,,,,,4,,,,,67,,,,GIS,SYR,,-76.1199,43.0446,Westcott,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1057,98924,1504642,12577639,3.115E+25,046.-07-13.0,,73000,73000,748,S BEECH ST,411,411,0,41100,41100,S,BEECH,ST,,SYRACUSE CITY,13210,10/13/2008,,,,,12,,,,,67,,,,GIS,SYR,,-76.1195,43.0399,Westcott,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1058,98925,1504643,12577635,3.115E+25,046.-07-14.0,,73000,73000,145,AVONDALE PL,411,411,0,41100,41100,,AVONDALE,PL,,SYRACUSE CITY,13210,10/13/2008,,,,,11,,,,,67,,,,GIS,SYR,,-76.1195,43.0396,Westcott,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1059,99120,1503407,12578702,3.115E+25,037.-04-28.0,,73000,73000,2005,E GENESEE ST,411,411,0,41100,41100,E,GENESEE,ST,,SYRACUSE CITY,13210,9/29/2008,,,,,6,,,,,67,,,,GIS,SYR,,-76.1194,43.0458,Westcott,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1060,99122,1503409,12578702,3.115E+25,037.-22-01.0,,73000,73000,2004,E GENESEE ST,411,411,0,41100,41100,E,GENESEE,ST,,SYRACUSE CITY,13210,9/29/2008,,,,,5,,,,,67,,,,GIS,SYR,,-76.1194,43.0452,Westcott,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1081,99289,1503453,12578187,3.115E+25,037.-22-53.0,,73000,73000,321,WESTCOTT ST,411,411,0,41100,41100,,WESTCOTT,ST,,SYRACUSE CITY,13210,9/30/2008,,,,,8,,,,,67,,,,GIS,SYR,,-76.1194,43.0447,Westcott,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1082,99341,1500001,12578292,3.115E+25,029.-16-29.1,,73000,73000,305,ELM ST,411,411,0,41100,41100,,ELM,ST,,SYRACUSE CITY,13203,4/4/2008,,ELM STREET APTS,,,26,,,,,67,,,,GIS,SYR,,-76.1305,43.0525,Burnet,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1089,100394,1504323,12578180,3.115E+25,047.-08-11.0,,73000,73000,430,WESTCOTT ST,411,411,0,41100,41100,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/8/2008,,,,,4,,,,,67,,,,GIS,SYR,,-76.1197,43.0431,Westcott,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1098,100573,1504568,12578502,3.115E+25,046.-09-05.0,,73000,73000,718,WESTCOTT ST,411,411,0,41100,41100,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/10/2008,,,,,4,,,,,67,,,,GIS,SYR,,-76.1193,43.0379,Westcott,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1101,100656,1504563,12578502,3.115E+25,046.-09-02.0,,73000,73000,700,WESTCOTT ST,411,411,0,41100,41100,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/10/2008,,,,,4,,,,,67,,,,GIS,SYR,,-76.1194,43.0384,Westcott,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1107,100662,1504573,12578502,3.115E+25,046.-09-09.0,,73000,73000,734,WESTCOTT ST,411,411,0,41100,41100,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/10/2008,,,,,2,,,,,67,,,,GIS,SYR,,-76.1193,43.0375,Westcott,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1108,100663,1504574,12578502,3.115E+25,046.-09-09.0,,73000,73000,736,WESTCOTT ST,411,411,0,41100,41100,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/10/2008,,,,,2,,,,,67,,,,GIS,SYR,,-76.1193,43.0374,Westcott,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1119,100869,1504835,12578176,3.115E+25,045.-17-01.0,,73000,73000,535,WESTCOTT ST,411,411,0,41100,41100,,WESTCOTT,ST,,SYRACUSE CITY,13210,10/15/2008,,,,,6,,,,,67,,,,GIS,SYR,,-76.1191,43.0404,Westcott,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1151,106792,1511369,12581087,3.115E+25,024.-12-01.0,,73000,73000,105,NICHOLS AVE,482,411,0,41100,41100,,NICHOLS,AVE,,SYRACUSE CITY,13206,8/12/2009,,,,,3,Mixed use bldg,,,,67,,,,GIS,SYR,,-76.1037,43.0687,Eastwood James,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1152,106794,1511371,12581090,3.115E+25,024.-12-01.0,,73000,73000,3102,JAMES ST,482,411,0,41100,41100,,JAMES,ST,,SYRACUSE CITY,13206,8/12/2009,,,,,3,Mixed use bldg,,,,67,,,,GIS,SYR,,-76.1037,43.0688,Eastwood James,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1166,107564,1512267,12581071,3.115E+25,024.-18-05.0,,73000,73000,2538,JAMES ST,411,411,0,41100,41100,,JAMES,ST,,SYRACUSE CITY,13206,8/21/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.1104,43.0685,Eastwood James,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1167,107565,1512268,12581071,3.115E+25,024.-18-05.0,,73000,73000,2540,JAMES ST,411,411,0,41100,41100,,JAMES,ST,,SYRACUSE CITY,13206,8/21/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.1104,43.0685,Eastwood James,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1168,107566,1512269,12581066,3.115E+25,024.-18-06.0,,73000,73000,100,WOODBINE AVE,411,411,0,41100,41100,,WOODBINE,AVE,,SYRACUSE CITY,13206,8/21/2009,,WOODBINE APTS,,,4,Apts 1 -4,,,,67,,,,GIS,SYR,,-76.1102,43.0685,Eastwood James,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1169,107567,1512270,12581066,3.115E+25,024.-18-06.0,,73000,73000,102,WOODBINE AVE,411,411,0,41100,41100,,WOODBINE,AVE,,SYRACUSE CITY,13206,8/21/2009,,WOODBINE APTS,,,6,Apts 5 - 10,,,,67,,,,GIS,SYR,,-76.1102,43.0684,Eastwood James,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1197,108590,1513324,12578361,3.115E+25,028.-11-28.0,,73000,73000,304,GREENWAY AVE,411,411,0,41100,41100,,GREENWAY,AVE,,SYRACUSE CITY,13206,8/30/2009,,,,,4,,,,,67,,,,GIS,SYR,,-76.1193,43.0554,Burnet,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1218,109422,1514178,12581010,3.115E+25,020.-07-03.0,,73000,73000,100,STAFFORD AVE,411,411,0,41100,41100,,STAFFORD,AVE,,SYRACUSE CITY,13206,9/4/2009,,,,,5,,,,,67,,,,GIS,SYR,,-76.1129,43.0682,Eastwood James,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1219,109910,1514677,12578334,3.115E+25,029.-19-12.0,,73000,73000,1112,BURNET AVE,411,411,0,41100,41100,,BURNET,AVE,,SYRACUSE CITY,13203,9/8/2009,,,,,5,,,,,67,,,,GIS,SYR,,-76.1236,43.0536,Burnet,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1225,109916,1514684,12578306,3.115E+25,029.-18-08.0,,73000,73000,930,BURNET AVE,483,411,0,41100,41100,,BURNET,AVE,,SYRACUSE CITY,13203,9/8/2009,,,,,5,,,,,67,,,,GIS,SYR,,-76.1257,43.0531,Burnet,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1228,110017,1514775,12578270,3.115E+25,029.-14-27.0,,73000,73000,829,BURNET AVE,411,411,0,41100,41100,,BURNET,AVE,,SYRACUSE CITY,13203,9/9/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.128,43.0527,Burnet,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1229,110018,1514776,12578270,3.115E+25,029.-14-27.0,,73000,73000,827,BURNET AVE,411,411,0,41100,41100,,BURNET,AVE,,SYRACUSE CITY,13203,9/9/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.128,43.0527,Burnet,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1230,110019,1514777,12578270,3.115E+25,029.-14-28.0,,73000,73000,825,BURNET AVE,411,411,0,41100,41100,,BURNET,AVE,,SYRACUSE CITY,13203,9/9/2009,,,,,12,,,,,67,,,,GIS,SYR,,-76.1282,43.0527,Burnet,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1235,110083,1514841,12578269,3.115E+25,029.-15-27.0,,73000,73000,811,BURNET AVE,411,411,0,41100,41100,,BURNET,AVE,,SYRACUSE CITY,13203,9/10/2009,,,,,9,,,,,67,,,,GIS,SYR,,-76.1291,43.0526,Burnet,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1243,110124,1514882,12578248,3.115E+25,029.-16-42.0,,73000,73000,102,OAK ST,411,411,0,41100,41100,,OAK,ST,,SYRACUSE CITY,13203,9/10/2009,,,,,4,,,,,67,,,,GIS,SYR,,-76.1329,43.0526,Lodi,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1249,111606,1516379,12580474,3.115E+25,013.-01-06.0,,73000,73000,731,HELEN ST,411,411,0,41100,41100,,HELEN,ST,,SYRACUSE CITY,13203,9/20/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.1357,43.0721,Grant Butternut Cir,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1258,112059,1516830,12578244,3.115E+25,018.-05-26.0,,73000,73000,318,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13203,9/23/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.1341,43.0532,Lodi,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1259,112060,1516831,12578244,3.115E+25,018.-05-26.0,,73000,73000,320,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13203,9/23/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.1341,43.0532,Lodi,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1275,112239,1517007,12578272,3.115E+25,018.-06-25.0,,73000,73000,420,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13203,9/25/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.1357,43.0541,Lodi,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1276,112240,1517008,12578272,3.115E+25,018.-06-25.0,,73000,73000,422,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13203,9/25/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.1358,43.0541,Lodi,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1277,112241,1517009,12578272,3.115E+25,018.-06-25.0,,73000,73000,424,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13203,9/25/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.1359,43.0541,Lodi,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1278,112242,1517010,12578272,3.115E+25,018.-06-25.0,,73000,73000,426,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13203,9/25/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.1359,43.0542,Lodi,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1279,112243,1517011,12578272,3.115E+25,018.-06-25.0,,73000,73000,428,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13203,9/25/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.136,43.0542,Lodi,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1282,112246,1517014,12578081,3.115E+25,018.-06-28.0,,73000,73000,436,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13203,9/25/2009,,,,,16,,,,,67,,,,GIS,SYR,,-76.1363,43.0544,Lodi,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1290,112298,1517066,12578078,3.115E+25,018.-09-09.0,,73000,73000,222,GREEN ST,411,411,0,41100,41100,,GREEN,ST,,SYRACUSE CITY,13203,9/25/2009,,,,,1,,,,,67,,,,GIS,SYR,,-76.1383,43.055,Lodi,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1294,112302,1517070,12578082,3.115E+25,018.-09-09.0,,73000,73000,617,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13203,9/25/2009,,,,,3,,,,,67,,,,GIS,SYR,,-76.1382,43.055,Lodi,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1295,112303,1517071,12578090,3.115E+25,018.-10-07.0,,73000,73000,709,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13203,9/25/2009,7/15/2014,,,,5,,,,,67,,,,GIS,SYR,,-76.139,43.0554,Lodi,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1297,112305,1517073,12578090,3.115E+25,018.-10-09.0,,73000,73000,705,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13203,9/25/2009,,,,,4,,,,,67,,,,GIS,SYR,,-76.1388,43.0553,Lodi,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1299,112307,1517075,12578090,3.115E+25,018.-10-11.0,,73000,73000,701,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13203,9/25/2009,,,,,4,,,,,67,,,,GIS,SYR,,-76.1386,43.0552,Lodi,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1300,112308,1517078,12578078,3.115E+25,018.-10-11.0,,73000,73000,221,GREEN ST,411,411,0,41100,41100,,GREEN,ST,,SYRACUSE CITY,13203,9/25/2009,,,,,3,,,,,67,,,,GIS,SYR,,-76.1387,43.0551,Lodi,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1311,112396,1517165,12577921,3.115E+25,103.-03-14.0,,73000,73000,115,BURNET AVE,411,411,0,41100,41100,,BURNET,AVE,,SYRACUSE CITY,13203,9/27/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.147,43.0524,Burnet,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1312,112397,1517166,12577921,3.115E+25,103.-03-14.0,,73000,73000,113,BURNET AVE,411,411,0,41100,41100,,BURNET,AVE,,SYRACUSE CITY,13203,9/27/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.1471,43.0524,Burnet,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1313,112398,1517167,12577921,3.115E+25,103.-03-14.0,,73000,73000,111,BURNET AVE,411,411,0,41100,41100,,BURNET,AVE,,SYRACUSE CITY,13203,9/27/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.1472,43.0524,Burnet,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1314,112399,1517168,12577921,3.115E+25,103.-08-03.0,,73000,73000,112,BURNET AVE,411,411,0,41100,41100,,BURNET,AVE,,SYRACUSE CITY,13203,9/27/2009,,,,,2,,,,,67,,,,GIS,SYR,,-76.1471,43.0522,Burnet,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1315,112400,1517169,12577921,3.115E+25,103.-08-03.0,,73000,73000,116,BURNET AVE,411,411,0,41100,41100,,BURNET,AVE,,SYRACUSE CITY,13203,9/27/2009,,,,,5,,,,,67,,,,GIS,SYR,,-76.147,43.0522,Burnet,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1322,112407,1517176,12578019,3.115E+25,103.-11-07.0,,73000,73000,320,BURNET AVE,411,411,0,41100,41100,,BURNET,AVE,,SYRACUSE CITY,13203,9/30/2009,,,,,4,,,,,67,,,,GIS,SYR,,-76.1424,43.0521,Burnet,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1359,112489,1517257,12578242,3.115E+25,030.-04-04.0,,73000,73000,608,BURNET AVE,411,411,0,41100,41100,,BURNET,AVE,,SYRACUSE CITY,13203,10/1/2009,,,,,4,,,,,67,,,,GIS,SYR,,-76.1359,43.052,Burnet,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1369,113617,1520087,12580237,3.115E+25,010.-27-10.0,,73000,73000,1221,BUTTERNUT ST,411,411,0,41100,41100,,BUTTERNUT,ST,,SYRACUSE CITY,13208,4/25/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1435,43.0675,Butternut,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1386,113915,1520386,12580310,3.115E+25,010.-07-04.0,,73000,73000,1509,GRANT BLVD,411,411,0,41100,41100,,GRANT,BLVD,,SYRACUSE CITY,13208,4/28/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1372,43.0722,Grant Butternut Cir,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1395,114002,1520729,12580111,3.115E+25,015.-01-35.0,,73000,73000,1002,BUTTERNUT ST,411,411,0,41100,41100,,BUTTERNUT,ST,,SYRACUSE CITY,13208,4/30/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1432,43.0642,Butternut,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1403,114011,1520738,12580231,3.115E+25,015.-01-44.0,,73000,73000,1104,BUTTERNUT ST,411,411,0,41100,41100,,BUTTERNUT,ST,,SYRACUSE CITY,13208,4/30/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1431,43.0653,Butternut,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1404,114012,1520739,12580231,3.115E+25,015.-01-45.0,,73000,73000,1106,BUTTERNUT ST,411,411,0,41100,41100,,BUTTERNUT,ST,,SYRACUSE CITY,13208,4/30/2010,,,,,6,,,,,67,,,,GIS,SYR,,-76.1432,43.0654,Butternut,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1416,114052,1520779,12580103,3.115E+25,015.-10-27.0,,73000,73000,920,BUTTERNUT ST,411,411,0,41100,41100,,BUTTERNUT,ST,,SYRACUSE CITY,13208,4/30/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1434,43.0635,Butternut,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1428,114574,1521313,12580031,3.115E+25,016.-02-05.0,,73000,73000,622,BUTTERNUT ST,411,411,0,41100,41100,,BUTTERNUT,ST,,SYRACUSE CITY,13208,5/9/2010,,,,,5,,,,,67,,,,GIS,SYR,,-76.1459,43.0602,Butternut,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1448,114835,1521569,12579998,3.115E+25,008.-17-12.0,,73000,73000,319,BUTTERNUT ST,411,411,0,41100,41100,,BUTTERNUT,ST,,SYRACUSE CITY,13208,5/14/2010,,,,,3,,,,,67,,,,GIS,SYR,,-76.1504,43.0585,Butternut,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1450,114837,1521571,12580005,3.115E+25,008.-16-08.0,,73000,73000,407,BUTTERNUT ST,411,411,0,41100,41100,,BUTTERNUT,ST,,SYRACUSE CITY,13208,5/14/2010,,,,,3,,,,,67,,,,GIS,SYR,,-76.1496,43.0589,Butternut,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1456,114874,1541329,12578802,3.115E+25,028.-12-05.0,,73000,73000,1418,BURNET AVE,482,411,0,41100,41100,,BURNET,AVE,,SYRACUSE CITY,13206,7/17/2014,,,,,1,,,,,67,,,,GIS,SYR,,-76.1186,43.055,Burnet,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1457,114879,1521617,12580232,3.115E+25,009.-21-15.0,,73000,73000,1213,BUTTERNUT ST,411,411,0,41100,41100,,BUTTERNUT,ST,,SYRACUSE CITY,13208,5/16/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1435,43.0669,Butternut,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1460,114882,1521620,12580232,3.115E+25,009.-21-18.0,,73000,73000,1207,BUTTERNUT ST,411,411,0,41100,41100,,BUTTERNUT,ST,,SYRACUSE CITY,13208,5/16/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1435,43.0666,Butternut,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1466,114888,1521626,12580231,3.115E+25,009.-21-32.1,,73000,73000,1109,BUTTERNUT ST,411,411,0,41100,41100,,BUTTERNUT,ST,,SYRACUSE CITY,13208,5/16/2010,,,,,1,,,,,67,,,,GIS,SYR,,-76.1435,43.0656,Butternut,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1470,114892,1521630,12580111,3.115E+25,009.-22-20.0,,73000,73000,1015,BUTTERNUT ST,411,411,0,41100,41100,,BUTTERNUT,ST,,SYRACUSE CITY,13208,5/16/2010,,,,,6,,,,,67,,,,GIS,SYR,,-76.1436,43.0647,Butternut,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1473,114895,1521633,12580103,3.115E+25,009.-24-10.0,,73000,73000,925,BUTTERNUT ST,411,411,0,41100,41100,,BUTTERNUT,ST,,SYRACUSE CITY,13208,5/16/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1435,43.0638,Butternut,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1474,114896,1521634,12580103,3.115E+25,009.-24-13.0,,73000,73000,917,BUTTERNUT ST,411,411,0,41100,41100,,BUTTERNUT,ST,,SYRACUSE CITY,13208,5/16/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1437,43.0635,Butternut,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1485,114907,1521645,12580034,3.115E+25,009.-27-23.0,,73000,73000,701,BUTTERNUT ST,411,411,0,41100,41100,,BUTTERNUT,ST,,SYRACUSE CITY,13208,5/16/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1459,43.0607,Butternut,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1521,128164,1522667,12580029,3.115E+25,009.-28-19.0,,73000,73000,1436,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13208,12/6/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1484,43.0608,Lodi State,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1540,128208,1522710,12580041,3.115E+25,009.-17-65.0,,73000,73000,1608,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13208,12/6/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1498,43.0615,Lodi State,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1541,128209,1522711,12580041,3.115E+25,009.-17-66.0,,73000,73000,1610,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13208,12/6/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1499,43.0616,Lodi State,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1550,128326,1522823,12580039,3.115E+25,009.-16-61.0,,73000,73000,1706,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13208,12/6/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1507,43.062,Lodi State,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1556,128363,1522862,12580036,3.115E+25,009.-01-27.0,,73000,73000,1806,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13208,12/7/2010,,,,,8,,,,,67,,,,GIS,SYR,,-76.1516,43.0626,Lodi State,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1558,128365,1522863,12580036,3.115E+25,009.-01-28.0,,73000,73000,1808,LODI ST,281,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13208,12/7/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1517,43.0626,Lodi State,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1567,128375,1522873,12575177,3.115E+25,009.-01-01.0,,73000,73000,1914,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13208,12/7/2010,,,,,2,,,,,67,,,,GIS,SYR,,-76.1531,43.0633,Lodi State,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1568,128376,1522874,12575185,3.115E+25,009.-01-01.0,,73000,73000,100,POND ST,411,411,0,41100,41100,,POND,ST,,SYRACUSE CITY,13208,12/7/2010,,,,,3,,,,,67,,,,GIS,SYR,,-76.1532,43.0634,Lodi State,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1573,128457,1522957,12580036,3.115E+25,008.-04-06.0,,73000,73000,1807,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13208,12/8/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1517,43.0623,Lodi State,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1581,128465,1522965,12575180,3.115E+25,007.-34-11.0,,73000,73000,2013,LODI ST,411,411,0,41100,41100,,LODI,ST,,SYRACUSE CITY,13208,12/8/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1543,43.0637,Lodi State,411,0,APARTMENTS,41100,Apartments,Residential,Residential
1615,129018,1523506,12575161,3.115E+25,007.-17-22.0,,73000,73000,1414,N STATE ST,411,411,0,41100,41100,N,STATE,ST,,SYRACUSE CITY,13208,12/14/2010,,,,,4,,,,,67,,,,GIS,SYR,,-76.1579,43.0647,Lodi State,411,0,APARTMENTS,41100,Apartments,Residential,Residential
